predicted,truth,output,top,path
1,2,"[0.1520, 0.2583, 0.1360, 0.2000, 0.1010, 0.0642, 0.0485, 0.0307, 0.0051, 0.0043]",0.25828880071640015,2024-05-23-15-19-49/SITE117_ORNT165_VIS3mi.png
0,0,"[0.4039, 0.1817, 0.0866, 0.1304, 0.0553, 0.0378, 0.0431, 0.0410, 0.0147, 0.0055]",0.40388205647468567,2025-03-31-15-41-11/SITE5_ORNT230_VIS1-25mi.png
0,3,"[0.2248, 0.2015, 0.1297, 0.1503, 0.1093, 0.0605, 0.0560, 0.0458, 0.0119, 0.0102]",0.22479912638664246,2025-02-16-12-49-10/SITE801_ORNT155_VIS4mi.png
9,7,"[0.0078, 0.0110, 0.0415, 0.0250, 0.0475, 0.0821, 0.0877, 0.1284, 0.1348, 0.4341]",0.4341139495372772,2024-07-22-20-17-56/SITE241_ORNT311_VIS8mi.png
5,7,"[0.1257, 0.1398, 0.1439, 0.0724, 0.1302, 0.1574, 0.0366, 0.0775, 0.1088, 0.0076]",0.15739746391773224,2025-02-01-17-30-02/SITE528_ORNT35_VIS8mi.png
0,2,"[0.1880, 0.1615, 0.1179, 0.1497, 0.1275, 0.0782, 0.0666, 0.0709, 0.0238, 0.0161]",0.18798837065696716,2025-01-17-15-10-02/SITE844_ORNT15_VIS3mi.png
1,2,"[0.1868, 0.2574, 0.1711, 0.1423, 0.0839, 0.0557, 0.0476, 0.0450, 0.0041, 0.0060]",0.25739768147468567,2025-02-11-14-30-47/SITE59_ORNT10_VIS3mi.png
3,3,"[0.0339, 0.1076, 0.1318, 0.2006, 0.1257, 0.0902, 0.1304, 0.1105, 0.0112, 0.0580]",0.20064987242221832,2024-08-18-13-20-24/SITE261_ORNT270_VIS4mi.png
5,7,"[0.0183, 0.0383, 0.0715, 0.0778, 0.1116, 0.1727, 0.1390, 0.1606, 0.1204, 0.0898]",0.17268040776252747,2024-06-10-14-33-22/SITE411_ORNT280_VIS8mi.png
9,2,"[0.0202, 0.0299, 0.0879, 0.0742, 0.0847, 0.1236, 0.1338, 0.1274, 0.0473, 0.2710]",0.27097102999687195,2024-12-29-16-00-12/SITE59_ORNT333_VIS3mi.png
0,1,"[0.2160, 0.2018, 0.1349, 0.1750, 0.1109, 0.0563, 0.0549, 0.0367, 0.0063, 0.0072]",0.2159814089536667,2025-01-22-12-38-15/SITE801_ORNT155_VIS2mi.png
0,4,"[0.2872, 0.2537, 0.1204, 0.1388, 0.0882, 0.0414, 0.0342, 0.0269, 0.0067, 0.0025]",0.28722283244132996,2024-12-03-11-18-04/SITE721_ORNT90_VIS5mi.png
1,1,"[0.2216, 0.2817, 0.1339, 0.1577, 0.0853, 0.0450, 0.0404, 0.0273, 0.0043, 0.0026]",0.28171506524086,2025-02-27-11-22-46/SITE626_ORNT110_VIS2mi.png
3,7,"[0.1033, 0.1910, 0.1127, 0.2117, 0.1285, 0.1027, 0.0672, 0.0608, 0.0129, 0.0092]",0.2117425501346588,2024-07-28-13-48-26/SITE15_ORNT170_VIS8mi.png
7,3,"[0.0332, 0.0367, 0.0547, 0.1088, 0.1528, 0.1669, 0.1254, 0.2032, 0.0292, 0.0891]",0.2032158523797989,2024-07-20-11-08-20/SITE722_ORNT255_VIS4mi.png
0,0,"[0.2850, 0.2318, 0.1170, 0.1393, 0.0930, 0.0456, 0.0426, 0.0314, 0.0095, 0.0046]",0.28497815132141113,2025-02-17-14-46-26/SITE78_ORNT189_VIS1-25mi.png
1,0,"[0.2025, 0.2292, 0.1272, 0.1677, 0.1102, 0.0656, 0.0431, 0.0381, 0.0110, 0.0053]",0.22921176254749298,2024-05-28-11-05-32/SITE17_ORNT340_VIS1mi.png
5,4,"[0.0911, 0.1089, 0.1372, 0.0689, 0.1340, 0.1775, 0.0399, 0.0835, 0.1481, 0.0108]",0.17748712003231049,2025-01-17-15-10-02/SITE380_ORNT220_VIS5mi.png
